VMQ2,VMQ3,VMQ135,dVdt_max,temperature,humidity,label
0.7462786577819266,2.3691456968843196,0.7125158996762916,0.28883999296327617,31.84741945068606,68.60389839852262,EXPLOSIVE
0.46427671523370595,2.586703474372791,0.8163127264844061,0.11964345120784052,31.029597522899003,71.80479420694392,EXPLOSIVE
0.5295164189957319,2.5295736954387884,0.46969359709248676,0.116661383722986,31.949467009698868,68.37953263555755,SAFE
0.7304074227853317,2.3106359030020505,0.5845270269277821,0.46170252512967797,31.76258490357982,69.49603745114933,NARCOTIC
0.6252117295606012,3.143173572052895,0.4682002494371535,0.5487015520805532,30.64733167586052,69.07671475445603,ALCOHOL
0.4560321918109485,2.685126235061216,0.3805768568309283,0.05460079824663153,30.159996198815776,69.61308772748352,SAFE
0.6747860202621763,2.260905834442228,0.6464131360424491,0.5901375177490268,31.03077717388111,70.67134224522077,NARCOTIC
0.6383921779757296,2.396625488008433,0.6642231705507873,0.3899940549458852,30.313154937495632,66.89576208973565,EXPLOSIVE
0.6718232746953321,2.441436137149315,0.6837537887439616,0.23367060384078223,30.46195311193378,63.33932786400877,EXPLOSIVE
0.5354970468042335,2.5688481823808282,0.7612973802137126,0.1278107235215848,31.001942258923773,68.70417802542441,SAFE
0.6727221740935796,2.243518641838653,0.6503767408984842,0.16467336557785198,31.27722454446362,67.65156426978446,NARCOTIC
0.48876017731344956,2.5624306068707656,0.3772917845709441,0.16675179965521555,31.321426746919244,68.7375926159166,SAFE
0.7798163433350961,2.4519507506753917,0.646048183682444,0.42311506931673537,30.606126661233343,69.14096155502214,EXPLOSIVE
0.8127795974723481,2.3535220738876523,0.5997660383753902,0.4207224973357141,30.171000336285093,67.0125490824374,NARCOTIC
0.710565935638135,2.1619507054814204,0.7534881611533759,0.5038365467412149,31.7163395598825,67.76368045727662,EXPLOSIVE
0.7016922998612679,2.2390061975313365,0.5830095923114614,0.7731856776314907,31.542175812318504,66.75295380509145,NARCOTIC
0.47136792312795084,2.5790105676694646,0.8092813835567366,0.042649171877606584,30.900893306140556,69.021367630064,EXPLOSIVE
0.5933840741879828,2.2962971716809673,0.5499672318504029,0.4586432736646967,31.11166135819607,68.68839963555988,NARCOTIC
0.503149084857925,2.6334536407123634,0.6649045390308839,0.00866566811917549,30.95350432506529,68.87667665716519,WEATHER
0.47074108618530175,2.640600378440755,0.36754163634536113,0.19838302917109185,29.83615799844775,67.88991596249456,WEATHER
0.7553355647503521,2.3831758743431,0.5517744483714853,0.5945926124734583,30.876791409227852,64.73643545223337,EXPLOSIVE
0.70962405537743,2.4483205891248487,0.6468026864833873,0.4295246507974156,30.973543307912948,68.69893663695642,EXPLOSIVE
0.428760497921169,2.56270651837927,0.38077196279608017,0.19734820091179403,31.90400834371055,68.8919997134525,WEATHER
0.8193649578756115,2.336319281577136,0.6066731634302102,0.17616655961204478,31.202336685699386,73.51690639706597,EXPLOSIVE
0.4678537541492436,2.695570183939328,0.3899176128948986,0.26621973561615764,31.68808382355189,65.15427692260188,WEATHER
0.528011646733799,2.5693358228066367,0.36596343083265037,0.15748014342913075,31.07304757549713,66.03539283924538,SAFE
0.6487304055432285,3.0856794614150433,0.44412586533000553,0.3034519326323024,31.794628883374568,67.81840417406261,ALCOHOL
0.44803281061840455,2.623317216512975,0.38331901196592527,0.17038456039452538,31.218821328149982,65.57851474674167,SAFE
0.4598772922764625,2.5865001535311394,0.3595786166724106,0.19620501048937591,31.592327899068806,69.56764681149332,SAFE
0.4738864164528781,2.526862793124223,0.37784667234324476,0.0,31.08091424744629,67.00943810232113,SAFE
0.6771803998370781,2.3542006736926697,0.6905283592795342,0.20841594189478735,30.82757736786901,68.88230881974664,EXPLOSIVE
0.7313164298533464,3.1727231032583463,0.5225989773628735,0.6348327374487783,30.9586212424157,66.03733507473795,ALCOHOL
0.4832827599910341,2.5830676664480348,0.6507247456814468,0.012346585681373617,31.524362567451977,69.79610813140951,SAFE
0.36160084284704164,2.706448954966162,0.41355764286889773,0.2531233081039342,30.970167829226234,70.44169269608523,WEATHER
0.4769406972235158,2.61280554566706,0.35028677480335246,0.3216833900585213,31.338215083358563,67.69347889320139,SAFE
0.6663470096994872,3.033613270050422,0.5431644485648235,0.6953554989354598,31.51817728372001,69.12408690377357,ALCOHOL
0.42695939213291656,2.5501807058789216,0.36483361642292694,0.1189831021599206,31.128996047492613,65.8749507721422,WEATHER
0.37656872197375457,2.576441357069737,0.3477729825420497,0.2975752819265547,31.583324936002636,70.8261412816564,WEATHER
0.48063554955795645,2.649087560767694,0.7503704638662424,0.06262712425347514,30.77996726546627,69.18827222863096,SAFE
0.7267122538206345,3.134553573934718,0.4577843059418575,0.5557403784884731,30.963533856559227,65.33182462190223,ALCOHOL
0.4976702163946858,2.596084006931404,0.43317257958320476,0.22216298955751188,31.792974238004344,63.93593119799351,WEATHER
0.5699378863968643,2.768265317387978,0.7296601504449429,0.0,30.517356996481794,65.5409081407081,NARCOTIC
0.52209924309592,2.6430356850574106,0.40294822484924486,0.14014999636322814,31.02628660304844,70.02906214891001,WEATHER
0.4809789999338009,2.629772270385248,0.3483895361596504,0.17833850396347803,31.183253722279545,66.59692746282742,WEATHER
0.4000710902602187,2.6843009983665964,0.40578251345726707,0.18353616665767092,30.76185004438265,62.96600889557696,SAFE
0.4420097348156867,2.5907165493637403,0.7189158213088948,0.0,30.868991720155353,68.83587704185746,EXPLOSIVE
0.4698921476634081,2.6688761115640354,0.34070815756923833,0.0561503097815208,30.95572565206215,66.43249295775114,SAFE
0.3989422507032009,2.6547729862704643,0.41011293931433246,0.169490106583795,32.193318662985796,69.27096664398444,WEATHER
0.7522526913534713,2.4034914545313386,0.6721915382549024,0.5318779019192753,32.16870517720233,65.74259001418773,EXPLOSIVE
0.6450777991328538,2.310741718258802,0.6377040524991565,0.23851884775708052,31.722880082750653,69.61228933338793,NARCOTIC
0.4840473859522557,2.584876988016796,0.7403738097844899,0.10137567260982856,30.351661685955605,69.34426215058406,EXPLOSIVE
0.4744190078037076,2.661630209932531,0.3676308870659932,0.3203337728066664,32.42931241941871,69.2422253834032,WEATHER
0.4396877195880578,2.5369044942254515,0.414252235987277,0.19133116775748976,31.562734906950062,66.17895187458694,WEATHER
0.7143410270185925,3.044828738562381,0.47806909281446136,0.47650830724350635,31.696019051508024,69.6641452568536,ALCOHOL
0.47971234324494005,2.658166401940207,0.3725492232180053,0.11270363330927777,31.332131871617896,69.13598907904849,SAFE
0.766459155155731,2.3401349215978478,0.505080064830691,0.5313073210403041,31.346854629373237,66.43536701053382,NARCOTIC
0.7284889457304915,3.1644385556790993,0.4903637612160291,0.3145583723952936,30.481568301478003,63.532866030401664,ALCOHOL
0.3985321117328271,2.615345293699468,0.34187107112005594,0.30945779754010516,30.069238443943878,66.3996494026718,SAFE
0.4953734056035241,2.570819122864557,0.4470020894704523,0.2831920646285916,31.607607177577066,68.85566792741622,SAFE
0.7635611339219812,2.281895661544635,0.6099142485270724,0.45789544617166844,31.55454561609575,70.1975672603859,NARCOTIC
0.6480970413791528,2.3964348503832924,0.639183062246447,0.488976337097103,31.03760521988477,71.44375971789404,NARCOTIC
